latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-0.3905,-78.68274,304.54,0.42,0.61,2026-09-14,612,N,VIIRS,n,2.0NRT,270.46,1.85,N
-10.14233,-76.21696,297.8,0.4,0.44,2026-09-14,614,N,VIIRS,n,2.0NRT,284.9,0.64,N
-10.06444,-76.2615,318.37,0.4,0.45,2026-09-14,614,N,VIIRS,n,2.0NRT,284.56,2.09,N
-10.06375,-76.26551,296.58,0.41,0.45,2026-09-14,614,N,VIIRS,n,2.0NRT,283.91,1.24,N
-9.3191,-77.5295,302.1,0.5,0.49,2026-09-14,614,N,VIIRS,n,2.0NRT,278.21,1.24,N
-9.26329,-77.63335,305.19,0.51,0.49,2026-09-14,614,N,VIIRS,n,2.0NRT,279.56,2.39,N
-9.26238,-77.63846,315.48,0.51,0.49,2026-09-14,614,N,VIIRS,n,2.0NRT,279.96,2.39,N
-9.17658,-78.30783,319.09,0.57,0.52,2026-09-14,614,N,VIIRS,n,2.0NRT,287.32,2.6,N
-8.42367,-77.33913,302.24,0.5,0.49,2026-09-14,614,N,VIIRS,n,2.0NRT,284.88,1.15,N
-8.42259,-77.34517,298.1,0.5,0.49,2026-09-14,614,N,VIIRS,n,2.0NRT,285.43,1.15,N
-7.8965,-79.14587,311.39,0.34,0.56,2026-09-14,614,N,VIIRS,n,2.0NRT,287.03,2.27,N
-7.61568,-78.25864,315.73,0.6,0.53,2026-09-14,614,N,VIIRS,n,2.0NRT,280.85,2.74,N
-7.61412,-78.258,312.47,0.6,0.53,2026-09-14,614,N,VIIRS,n,2.0NRT,281.24,3.37,N
-7.61323,-78.26315,311.82,0.6,0.53,2026-09-14,614,N,VIIRS,n,2.0NRT,283.19,3.37,N
-16.2965,-69.15186,301.29,0.46,0.39,2026-09-14,616,N,VIIRS,n,2.0NRT,270.67,1.19,N
-16.29292,-69.15109,297.08,0.46,0.39,2026-09-14,616,N,VIIRS,n,2.0NRT,271.01,1.19,N
-16.25599,-71.68481,301.36,0.39,0.36,2026-09-14,616,N,VIIRS,n,2.0NRT,285.36,0.88,N
-15.78617,-71.85693,309.09,0.39,0.36,2026-09-14,616,N,VIIRS,n,2.0NRT,269.19,1.12,N
-14.72316,-70.79516,318.61,0.39,0.37,2026-09-14,616,N,VIIRS,n,2.0NRT,274.4,2.07,N
-14.72259,-70.7989,332.38,0.39,0.37,2026-09-14,616,N,VIIRS,n,2.0NRT,275.52,6.9,N
-14.7198,-70.79465,301.78,0.39,0.37,2026-09-14,616,N,VIIRS,n,2.0NRT,274.31,2.07,N
-14.15903,-72.0722,323.62,0.38,0.36,2026-09-14,616,N,VIIRS,n,2.0NRT,282.55,2.5,N
-14.15847,-72.07577,321.32,0.38,0.36,2026-09-14,616,N,VIIRS,n,2.0NRT,283.2,2.5,N
-14.02763,-75.16335,297.97,0.47,0.39,2026-09-14,616,N,VIIRS,n,2.0NRT,277.73,1.59,N
-14.02691,-75.16748,326.2,0.47,0.39,2026-09-14,616,N,VIIRS,n,2.0NRT,279.28,4.38,N
-14.02407,-75.16231,324.38,0.47,0.39,2026-09-14,616,N,VIIRS,n,2.0NRT,281.03,5.64,N
-14.02336,-75.16637,328.3,0.47,0.39,2026-09-14,616,N,VIIRS,n,2.0NRT,284.82,9.8,N
-16.59674,-69.00185,344.23,0.44,0.46,2026-09-14,1847,N,VIIRS,n,2.0NRT,308.78,6.24,D
-16.59535,-69.01798,333.81,0.44,0.46,2026-09-14,1847,N,VIIRS,l,2.0NRT,305.77,7.55,D
-16.59037,-68.94431,339.32,0.45,0.47,2026-09-14,1847,N,VIIRS,n,2.0NRT,306.41,3.2,D
-16.58599,-69.01517,340.74,0.44,0.46,2026-09-14,1847,N,VIIRS,n,2.0NRT,309.92,9.24,D
-16.42413,-70.86005,336.54,0.52,0.42,2026-09-14,1847,N,VIIRS,l,2.0NRT,310.96,10.33,D
-16.29844,-69.14938,331.57,0.44,0.46,2026-09-14,1847,N,VIIRS,l,2.0NRT,304.67,1.44,D
-15.8663,-68.91284,344.46,0.46,0.47,2026-09-14,1847,N,VIIRS,n,2.0NRT,309.6,9.93,D
-15.79974,-70.03762,335.15,0.4,0.44,2026-09-14,1847,N,VIIRS,l,2.0NRT,309.65,5.97,D
-15.65201,-71.70181,338.89,0.48,0.4,2026-09-14,1847,N,VIIRS,l,2.0NRT,310.55,5.92,D
-15.65088,-71.70332,341.94,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,311.8,4.66,D
-15.61421,-69.88001,343.45,0.41,0.45,2026-09-14,1847,N,VIIRS,n,2.0NRT,304.45,6.44,D
-15.48032,-70.41741,346.38,0.57,0.43,2026-09-14,1847,N,VIIRS,n,2.0NRT,314.57,15.34,D
-15.34169,-69.85629,353.07,0.41,0.45,2026-09-14,1847,N,VIIRS,n,2.0NRT,302.98,18.81,D
-15.34099,-69.85245,341.69,0.41,0.45,2026-09-14,1847,N,VIIRS,n,2.0NRT,303.39,12.98,D
-15.32992,-69.05901,340.39,0.46,0.47,2026-09-14,1847,N,VIIRS,n,2.0NRT,301.1,6.93,D
-15.32759,-69.23891,344.76,0.45,0.47,2026-09-14,1847,N,VIIRS,n,2.0NRT,312.27,9.56,D
-15.32571,-69.23891,343.93,0.45,0.47,2026-09-14,1847,N,VIIRS,l,2.0NRT,314.28,22.39,D
-15.32328,-69.2396,344.38,0.45,0.47,2026-09-14,1847,N,VIIRS,n,2.0NRT,310.02,9.56,D
-15.32271,-69.77599,339.52,0.42,0.45,2026-09-14,1847,N,VIIRS,n,2.0NRT,305.94,5.65,D
-15.24037,-69.25803,343.26,0.45,0.47,2026-09-14,1847,N,VIIRS,n,2.0NRT,306.54,3.82,D
-14.96187,-69.51735,342.04,0.44,0.46,2026-09-14,1847,N,VIIRS,n,2.0NRT,300.01,4.22,D
-14.16383,-72.07492,336.73,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,300.11,11.23,D
-14.16075,-72.07917,346.88,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,306.41,7.39,D
-14.15935,-72.0708,355.85,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,316.35,14.69,D
-14.15701,-72.07951,341.81,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,300.56,7.39,D
-14.15625,-72.07497,350.4,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,304.56,14.69,D
-14.1555,-72.07053,350.52,0.48,0.4,2026-09-14,1847,N,VIIRS,n,2.0NRT,306.13,14.69,D
-13.65167,-71.44849,332.68,0.53,0.42,2026-09-14,1847,N,VIIRS,n,2.0NRT,302.45,5.95,D
-13.64886,-71.44619,334.05,0.53,0.42,2026-09-14,1847,N,VIIRS,n,2.0NRT,304.5,3.98,D
-13.8684,-76.00715,339.96,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,309.82,3.85,D
-13.78533,-76.17075,337.95,0.38,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,308.07,4.78,D
-13.70972,-76.00399,340.18,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,308.1,2.57,D
-13.7064,-76.00452,348,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,309.03,4.66,D
-13.70585,-76.00095,333.01,0.38,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,307.19,2.43,D
-13.55046,-76.09194,345.88,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,308.71,4.01,D
-13.44447,-76.17474,335.64,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,305.03,4.9,D
-13.20567,-75.58215,352.4,0.39,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,309.89,16.52,D
-12.99995,-74.59769,339.93,0.4,0.37,2026-09-14,1849,N,VIIRS,n,2.0NRT,303.5,6.25,D
-12.61882,-70.017,331.64,0.45,0.47,2026-09-14,1849,N,VIIRS,n,2.0NRT,290.7,1.95,D
-12.5546,-69.12881,346.55,0.51,0.49,2026-09-14,1849,N,VIIRS,n,2.0NRT,294.78,11.58,D
-12.53867,-69.24759,332.77,0.5,0.49,2026-09-14,1849,N,VIIRS,n,2.0NRT,291.86,4.32,D
-12.40185,-74.85403,335.89,0.4,0.37,2026-09-14,1849,N,VIIRS,l,2.0NRT,307.5,2.58,D
-12.28486,-75.09333,332.01,0.39,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,305.9,1.75,D
-12.16008,-75.18315,340.42,0.39,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,311.25,4.94,D
-12.12827,-76.24416,330.12,0.38,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,302.35,2.99,D
-12.12656,-76.25521,346.44,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,302.86,4.77,D
-12.11994,-76.25626,337.17,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,300.13,4.76,D
-12.11941,-76.25275,343.15,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,314.29,31.34,D
-12.11887,-76.24924,334.08,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,297.97,31.34,D
-12.11717,-76.26028,333.78,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,300.44,4.66,D
-12.11663,-76.25677,351.66,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,293.81,4.66,D
-11.98368,-75.32971,346.95,0.39,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,309.35,1.99,D
-11.8108,-75.71928,343.09,0.39,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,306.18,3,D
-11.70714,-74.24218,341.21,0.42,0.37,2026-09-14,1849,N,VIIRS,n,2.0NRT,295.85,9.92,D
-11.68951,-74.26466,336.95,0.42,0.37,2026-09-14,1849,N,VIIRS,n,2.0NRT,295.7,6.13,D
-11.32703,-69.38144,335.94,0.51,0.5,2026-09-14,1849,N,VIIRS,n,2.0NRT,290.89,4.92,D
-11.27619,-76.68398,336.69,0.38,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,310.4,4.13,D
-11.27288,-76.68453,343.43,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,311.65,4.13,D
-10.90245,-76.6692,339.15,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,306.62,49.55,D
-10.89915,-76.66973,367,0.38,0.36,2026-09-14,1849,N,VIIRS,l,2.0NRT,336.48,49.55,D
-10.89585,-76.67027,347.97,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,307.87,6.87,D
-10.83515,-76.78372,344.2,0.38,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,305.5,5.34,D
-10.82666,-73.29274,335.42,0.46,0.39,2026-09-14,1849,N,VIIRS,n,2.0NRT,289.65,6.07,D
-10.82599,-73.28898,335.81,0.46,0.39,2026-09-14,1849,N,VIIRS,n,2.0NRT,290.42,8.52,D
-10.82598,-73.28852,331.69,0.46,0.39,2026-09-14,1849,N,VIIRS,n,2.0NRT,288.87,6.49,D
-10.26367,-77.49344,348,0.39,0.36,2026-09-14,1849,N,VIIRS,n,2.0NRT,309.19,16.8,D
-9.05641,-78.60075,334.9,0.41,0.37,2026-09-14,1849,N,VIIRS,n,2.0NRT,304.85,3.75,D
-5.12759,-80.14806,335.21,0.43,0.38,2026-09-14,1851,N,VIIRS,n,2.0NRT,296.09,3.45,D
-4.38498,-80.31207,337.81,0.43,0.38,2026-09-14,1851,N,VIIRS,n,2.0NRT,294.51,6.09,D
-4.09409,-80.36475,337.9,0.43,0.38,2026-09-14,1851,N,VIIRS,n,2.0NRT,290.96,5.19,D
-4.08387,-80.25003,343.89,0.42,0.38,2026-09-14,1851,N,VIIRS,n,2.0NRT,293.78,8.01,D
-2.14251,-79.75272,332.25,0.4,0.37,2026-09-14,1851,N,VIIRS,n,2.0NRT,290.47,3.53,D
-1.97551,-79.80436,337.3,0.4,0.37,2026-09-14,1851,N,VIIRS,n,2.0NRT,292.6,5.03,D
-1.95395,-78.84613,331.56,0.38,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,287.82,4.83,D
-1.95343,-78.84272,342.99,0.38,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,290.2,4.83,D
-1.89551,-78.86201,336.96,0.38,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,296.51,4.92,D
-1.89498,-78.85855,330.49,0.38,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,293.77,4.92,D
-1.56807,-78.90982,346.47,0.38,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,292,8.5,D
-0.34605,-78.45611,336.54,0.39,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,303.85,5.61,D
-0.05561,-78.26097,335.72,0.39,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,304.8,35.54,D
-0.0528,-78.26485,335.5,0.39,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,304.78,12.89,D
-0.05228,-78.26146,336.69,0.39,0.36,2026-09-14,1851,N,VIIRS,n,2.0NRT,305.61,12.89,D
-12.13575,-76.25113,299.27,0.38,0.59,2026-09-15,555,N,VIIRS,n,2.0NRT,274.5,0.85,N
-12.13038,-76.24987,329.08,0.38,0.59,2026-09-15,555,N,VIIRS,n,2.0NRT,276.53,2.35,N
-12.12992,-76.25221,300.98,0.38,0.59,2026-09-15,555,N,VIIRS,n,2.0NRT,275.39,3.94,N
-12.12496,-76.24879,315.63,0.38,0.59,2026-09-15,555,N,VIIRS,n,2.0NRT,276.44,2.35,N
-11.84481,-72.94599,297.82,0.47,0.47,2026-09-15,555,N,VIIRS,n,2.0NRT,286.03,0.6,N
-11.84043,-72.94515,300.4,0.47,0.47,2026-09-15,555,N,VIIRS,n,2.0NRT,287.81,0.6,N
-11.72719,-69.05547,299.48,0.43,0.38,2026-09-15,555,N,VIIRS,n,2.0NRT,288.26,0.38,N
-16.30319,-69.15111,304.3,0.4,0.37,2026-09-15,557,N,VIIRS,n,2.0NRT,270.5,1.31,N
-16.30255,-69.15494,306.46,0.4,0.37,2026-09-15,557,N,VIIRS,n,2.0NRT,271.55,1.67,N
-16.29918,-69.1543,314.41,0.4,0.37,2026-09-15,557,N,VIIRS,n,2.0NRT,273.04,1.67,N
-16.25748,-71.68527,298.98,0.51,0.41,2026-09-15,557,N,VIIRS,n,2.0NRT,281.62,0.96,N
-15.78601,-71.85784,300.43,0.53,0.42,2026-09-15,557,N,VIIRS,n,2.0NRT,268.19,1.03,N
-4.43308,-79.44355,343.86,0.48,0.65,2026-09-15,733,N,VIIRS,n,2.0NRT,279.61,3.48,N
-4.43244,-79.44806,300.63,0.48,0.65,2026-09-15,733,N,VIIRS,n,2.0NRT,276.88,5.55,N
-4.43088,-79.44132,310.85,0.48,0.65,2026-09-15,733,N,VIIRS,n,2.0NRT,280.92,7.27,N
-4.43026,-79.4455,367,0.48,0.65,2026-09-15,733,N,VIIRS,h,2.0NRT,281.85,7.27,N
-4.42708,-79.44265,300.23,0.48,0.65,2026-09-15,733,N,VIIRS,n,2.0NRT,281.36,3.48,N
-17.29821,-70.16827,335.62,0.38,0.36,2026-09-15,1828,N,VIIRS,l,2.0NRT,309.18,3.18,D
-16.60235,-68.98752,348.71,0.4,0.37,2026-09-15,1828,N,VIIRS,n,2.0NRT,316.94,8.6,D
-16.61604,-71.17375,337.58,0.39,0.36,2026-09-15,1830,N,VIIRS,l,2.0NRT,310.14,6.51,D
-16.44308,-69.65087,337.62,0.39,0.36,2026-09-15,1830,N,VIIRS,l,2.0NRT,312.5,2.95,D
-16.41879,-69.10644,341.49,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,308.73,3.38,D
-16.41603,-69.11076,367,0.4,0.37,2026-09-15,1830,N,VIIRS,h,2.0NRT,315.06,10.55,D
-16.41544,-69.10706,331.97,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,306.03,4.07,D
-16.39313,-68.7026,339.08,0.41,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,303.01,13.17,D
-16.38862,-70.74451,346.89,0.38,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,312.36,6.57,D
-16.37556,-69.15984,344.58,0.4,0.37,2026-09-15,1830,N,VIIRS,l,2.0NRT,316.81,36.87,D
-16.35818,-69.09437,337.67,0.4,0.37,2026-09-15,1830,N,VIIRS,l,2.0NRT,310.12,10.57,D
-16.35484,-69.09504,348.15,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,318.79,10.57,D
-16.35148,-69.09563,348.26,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,314.07,15.33,D
-16.34629,-69.08488,344,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,313.8,8.09,D
-16.10166,-72.02966,347.73,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,316.82,22.01,D
-16.1011,-72.02587,338.8,0.4,0.37,2026-09-15,1830,N,VIIRS,l,2.0NRT,309.33,10.92,D
-15.99753,-68.78635,341.21,0.41,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,297.18,2.94,D
-15.80029,-69.01453,339.57,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,307.44,4.43,D
-15.70117,-71.65241,335.51,0.39,0.36,2026-09-15,1830,N,VIIRS,l,2.0NRT,308.08,12.6,D
-15.50354,-72.85422,339.72,0.42,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,304.65,2.3,D
-15.30437,-69.8272,334.05,0.39,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,296.8,2.25,D
-15.29136,-73.36292,352.97,0.44,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,317.61,19.17,D
-15.29082,-73.3591,350.7,0.44,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,314.21,19.17,D
-15.28732,-73.35988,335.79,0.44,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,303.62,19.17,D
-15.2326,-69.69794,331.12,0.39,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,302.48,4.05,D
-14.49051,-74.62048,343.64,0.49,0.4,2026-09-15,1830,N,VIIRS,n,2.0NRT,308,6.73,D
-14.48975,-74.61499,348.99,0.49,0.4,2026-09-15,1830,N,VIIRS,n,2.0NRT,309.5,21.81,D
-14.48676,-74.62086,345.2,0.49,0.4,2026-09-15,1830,N,VIIRS,n,2.0NRT,314.49,6.73,D
-14.48598,-74.61511,355.86,0.49,0.4,2026-09-15,1830,N,VIIRS,n,2.0NRT,322.62,21.81,D
-13.99954,-71.44843,347.05,0.39,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,316.2,14.86,D
-13.82291,-75.30363,330.47,0.52,0.42,2026-09-15,1830,N,VIIRS,l,2.0NRT,302.46,4.69,D
-13.78584,-73.26537,335.24,0.42,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,303.64,3.55,D
-13.78578,-76.16868,346.56,0.39,0.44,2026-09-15,1830,N,VIIRS,n,2.0NRT,306.17,5.44,D
-13.60058,-73.19212,347.82,0.42,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,312.95,15.69,D
-13.59999,-73.18791,347.69,0.42,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,308.82,15.69,D
-13.59836,-73.19243,347.51,0.42,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,311.96,13.88,D
-13.59773,-73.18822,340.45,0.42,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,309.36,13.88,D
-13.4473,-71.50252,341.88,0.38,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,305.37,3.11,D
-12.9301,-74.10898,330.79,0.45,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,295.71,5.23,D
-12.92711,-74.11348,337.31,0.45,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,292.83,4.24,D
-12.90132,-70.35252,337.26,0.39,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,294.03,2.31,D
-12.77046,-69.56962,334.36,0.41,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,295.78,3.65,D
-12.75195,-69.67233,334.9,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.42,2.98,D
-12.74914,-69.67658,338.97,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,295.26,9.59,D
-12.74854,-69.67287,339.82,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.37,9.59,D
-12.74365,-69.88285,337.26,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,296.23,10.54,D
-12.7206,-70.02202,332.45,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,295.75,3.41,D
-12.68334,-73.03108,336.96,0.41,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,296.75,5.52,D
-12.65321,-72.92124,336.67,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,299.33,6.21,D
-12.54149,-73.17976,331.75,0.41,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,294.35,4.04,D
-12.5357,-72.99651,334.18,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.93,5.09,D
-12.53231,-72.99719,335.4,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.33,5.09,D
-12.53066,-72.235,336.05,0.39,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,299.19,3.52,D
-12.5226,-72.27271,330.13,0.39,0.36,2026-09-15,1830,N,VIIRS,n,2.0NRT,297.06,3.75,D
-12.48353,-72.97474,332.07,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,295.01,2.58,D
-12.39227,-72.89816,333.1,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,296.12,22.58,D
-12.39115,-72.89046,342.88,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,292.97,6.54,D
-12.39028,-72.76683,345.62,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,296.39,7,D
-12.32523,-72.6822,330.13,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,294.39,1.66,D
-12.2127,-74.04235,333.08,0.44,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,297.79,2.85,D
-12.19446,-76.23879,332.74,0.56,0.43,2026-09-15,1830,N,VIIRS,l,2.0NRT,304.34,6.11,D
-12.19292,-76.2411,335.76,0.56,0.43,2026-09-15,1830,N,VIIRS,n,2.0NRT,302.28,7.78,D
-12.14879,-73.94935,332.83,0.43,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,294.82,2.74,D
-12.1411,-76.24708,335.47,0.56,0.43,2026-09-15,1830,N,VIIRS,l,2.0NRT,308.2,14.93,D
-12.11711,-76.24911,335.92,0.56,0.43,2026-09-15,1830,N,VIIRS,n,2.0NRT,303.68,17.89,D
-11.87359,-75.25737,331.81,0.49,0.4,2026-09-15,1830,N,VIIRS,n,2.0NRT,295.61,4.54,D
-11.84571,-72.94541,335.73,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,296.7,4.83,D
-11.82205,-69.05773,344.6,0.43,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,297.77,32.6,D
-11.7308,-69.20544,344.48,0.43,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.52,6.06,D
-11.73017,-69.20154,333.57,0.43,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,290.46,6.06,D
-11.58562,-68.77948,331.88,0.44,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,291.71,3.21,D
-11.58496,-68.77541,338.29,0.44,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,288.94,3.21,D
-11.52543,-69.36299,332.38,0.42,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,292.52,4.1,D
-11.405,-74.40278,338.21,0.44,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,291.99,4.25,D
-11.37766,-69.18732,345.69,0.43,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,299.95,25.08,D
-11.21847,-73.93293,336.17,0.42,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.54,5.76,D
-11.21793,-73.92921,333.03,0.42,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.08,7.53,D
-11.05234,-74.223,331.03,0.43,0.38,2026-09-15,1830,N,VIIRS,n,2.0NRT,292.47,3.81,D
-11.00943,-74.5762,338.66,0.45,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,292.26,7.59,D
-11.00225,-74.57697,326.22,0.45,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,289.54,2.61,D
-10.92345,-73.25964,333.2,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,294.39,2.35,D
-10.83893,-73.08919,346.45,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,294.91,33.99,D
-10.81471,-73.0891,333.31,0.4,0.37,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.11,5.1,D
-10.28916,-68.8621,332.48,0.45,0.39,2026-09-15,1830,N,VIIRS,n,2.0NRT,293.45,7.72,D
-10.9011,-74.19739,332.17,0.43,0.38,2026-09-15,1832,N,VIIRS,n,2.0NRT,288.4,3.96,D
-10.85529,-74.34949,332.07,0.44,0.38,2026-09-15,1832,N,VIIRS,n,2.0NRT,293.37,3.11,D
-10.82917,-74.90952,331.42,0.46,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,293.61,4.76,D
-10.82661,-74.91109,333.66,0.46,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,292.57,2.48,D
-10.58092,-73.15543,346.18,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.14,11.2,D
-10.06706,-69.12046,348.42,0.44,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,292.52,7.68,D
-9.81571,-76.11419,336.12,0.52,0.41,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.7,6.23,D
-9.63752,-74.1319,329.35,0.42,0.38,2026-09-15,1832,N,VIIRS,l,2.0NRT,304.27,5.61,D
-9.51539,-70.41784,332.72,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,288.76,3.1,D
-9.40593,-68.93819,346.76,0.46,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.49,9.65,D
-9.40524,-68.93399,330.92,0.46,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,292.33,4.61,D
-9.34859,-68.70336,335.17,0.47,0.4,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.96,2.94,D
-9.33887,-75.85101,328.45,0.49,0.41,2026-09-15,1832,N,VIIRS,n,2.0NRT,294.52,2.97,D
-9.29919,-76.00196,326.04,0.5,0.41,2026-09-15,1832,N,VIIRS,l,2.0NRT,296.4,6.79,D
-9.29477,-75.99792,329.64,0.5,0.41,2026-09-15,1832,N,VIIRS,n,2.0NRT,298.35,8.34,D
-9.02169,-72.77387,334.84,0.39,0.36,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.09,7.85,D
-8.98683,-69.37154,337.8,0.44,0.39,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.24,4.05,D
-8.96537,-70.56018,333.7,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,296.95,3.78,D
-8.92858,-70.59235,330.64,0.4,0.37,2026-09-15,1832,N,VIIRS,n,2.0NRT,295.57,1.64,D
